date,Volume,Open,Close
2012-11-28,22878000,2.133332968,2.215332985
2012-11-29,16551000,2.229332924,2.246000051
2012-11-30,21304500,2.242000103,2.254667044
2012-12-03,31285500,2.259332895,2.308000088
2012-12-04,18949500,2.272000074,2.25999999
2012-12-05,9922500,2.254667044,2.24733305
2012-12-06,9906000,2.254667044,2.25999999
2012-12-07,9966000,2.286667109,2.278000116
2012-12-10,13947000,2.295332909,2.304666996
2012-12-11,23589000,2.306667089,2.351999998
2012-12-12,30957000,2.347332954,2.350667
2012-12-13,32269500,2.350667,2.240667105
2012-12-14,15345000,2.252000093,2.253999949
2012-12-17,12373500,2.251332998,2.293333054
2012-12-18,23308500,2.28399992,2.305999994
2012-12-19,19482000,2.31666708,2.307332993
2012-12-20,13818000,2.300667048,2.295332909
2012-12-21,22386000,2.262666941,2.266666889
2012-12-24,5637000,2.24266696,2.285332918
2012-12-26,9021000,2.263999939,2.239332914
2012-12-27,8416500,2.233333111,2.246000051
2012-12-28,6211500,2.225332975,2.214667082
2012-12-31,8923500,2.200000048,2.257999897
2013-01-02,17922000,2.333333015,2.357332945
2013-01-03,11130000,2.345333099,2.318000078
2013-01-04,10110000,2.319999933,2.293333054
2013-01-07,6630000,2.319999933,2.289333105
2013-01-08,19260000,2.299999952,2.245332956
2013-01-09,10470000,2.267333031,2.24266696
2013-01-10,13837500,2.257999897,2.235332966
2013-01-11,23448000,2.269332886,2.194000006
2013-01-14,13876500,2.205332994,2.217333078
2013-01-15,24363000,2.207333088,2.25999999
2013-01-16,20673000,2.256666899,2.273333073
2013-01-17,21550500,2.277333021,2.292000055
2013-01-18,53326500,2.315999985,2.301332951
2013-01-22,28803000,2.303999901,2.345999956
2013-01-23,23464500,2.334666967,2.400000095
2013-01-24,29556000,2.400000095,2.46600008
2013-01-25,19317000,2.466666937,2.465332985
2013-01-28,29790000,2.457333088,2.535332918
2013-01-29,21399000,2.539999962,2.529999971
2013-01-30,14521500,2.523333073,2.501332998
2013-01-31,13521000,2.524667025,2.500667095
2013-02-01,16509000,2.544667006,2.553333044
2013-02-04,16920000,2.559999943,2.516000032
2013-02-05,19653000,2.533333063,2.542000055
2013-02-06,28398000,2.545332909,2.611332893
2013-02-07,17949000,2.612667084,2.631999969
2013-02-08,17097000,2.630000114,2.615999937
2013-02-11,48994500,2.532000065,2.561332941
2013-02-12,33919500,2.563333035,2.526000023
2013-02-13,14502000,2.553333044,2.563333035
2013-02-14,14860500,2.575999975,2.551332951
2013-02-15,30264000,2.56666708,2.469332933
2013-02-19,40521000,2.490667105,2.618666887
2013-02-20,46830000,2.619999886,2.569333076
2013-02-21,135567000,2.432667017,2.344000101
2013-02-22,38209500,2.381333113,2.407332897
2013-02-25,43341000,2.410000086,2.292000055
2013-02-26,41443500,2.297333002,2.295332909
2013-02-27,29388000,2.29399991,2.339999914
2013-02-28,29473500,2.392667055,2.322000027
2013-03-01,23199000,2.333333015,2.309999943
2013-03-04,26365500,2.318000078,2.371999979
2013-03-05,31305000,2.400000095,2.443332911
2013-03-06,17250000,2.467333078,2.512666941
2013-03-07,17374500,2.515332937,2.548666954
2013-03-08,13681500,2.537333012,2.564666986
2013-03-11,23692500,2.591332912,2.606667042
2013-03-12,19126500,2.593333006,2.60800004
2013-03-13,12330000,2.599999905,2.598666906
2013-03-14,30315000,2.593333006,2.456666946
2013-03-15,49194000,2.442667007,2.352667093
2013-03-18,19741500,2.353332996,2.343333006
2013-03-19,16477500,2.349999905,2.338666916
2013-03-20,21345000,2.350667,2.396667004
2013-03-21,17194500,2.396667004,2.400666952
2013-03-22,6603000,2.413332939,2.441333055
2013-03-25,35682000,2.473332882,2.502000093
2013-03-26,27123000,2.532000065,2.523999929
2013-03-27,19444500,2.529333115,2.54399991
2013-03-28,17380500,2.548666954,2.526000023
2013-04-01,211477500,2.823999882,2.928667068
2013-04-02,99786000,2.906666994,2.95600009
2013-04-03,84654000,2.873332977,2.74000001
2013-04-04,33972000,2.740667105,2.800667048
2013-04-05,23286000,2.799999952,2.757999897
2013-04-08,25185000,2.798000097,2.788666964
2013-04-09,25441500,2.786667109,2.700000048
2013-04-10,31816500,2.713332891,2.790667057
2013-04-11,51711000,2.803999901,2.905999899
2013-04-12,47241000,2.883332968,2.916666985
2013-04-15,25221000,2.900000095,2.886667013
2013-04-16,47706000,2.946000099,3.039333105
2013-04-17,31777500,3.033333063,3.029999971
2013-04-18,50518500,3.06533289,3.131333113
2013-04-19,45175500,3.164000034,3.188667059
2013-04-22,59091000,3.24000001,3.345999956
2013-04-23,56007000,3.400000095,3.400666952
2013-04-24,39450000,3.393332958,3.361999989
2013-04-25,41938500,3.366667032,3.466666937
2013-04-26,54331500,3.542000055,3.413332939
2013-04-29,54595500,3.450666904,3.662667036
2013-04-30,82839000,3.733333111,3.599333048
2013-05-01,41142000,3.732666969,3.552000046
2013-05-02,45756000,3.589999914,3.607332945
2013-05-03,50680500,3.764667034,3.636667013
2013-05-06,65500500,3.759332895,3.966666937
2013-05-07,149865000,4.133333206,3.700666904
2013-05-08,101548500,3.833333015,3.719332933
2013-05-09,429075000,4.674666882,4.626667023
2013-05-10,376239000,4.643332958,5.117332935
2013-05-13,336253500,5.399333,5.853332996
2013-05-14,557458500,6.28133297,5.549333096
2013-05-15,253180500,5.453332901,5.656000137
2013-05-16,324210000,6.313333035,6.150000095
2013-05-17,285033000,6.166666985,6.099999905
2013-05-20,125226000,6.074666977,5.995999813
2013-05-21,134973000,5.900000095,5.839333057
2013-05-22,128520000,5.757999897,5.815999985
2013-05-23,180333000,5.653999805,6.18200016
2013-05-24,241863000,6.173333168,6.472000122
2013-05-28,295378500,6.769999981,7.355332851
2013-05-29,376492500,7.570000172,6.975333214
2013-05-30,242005500,6.830667019,6.996666908
2013-05-31,227580000,7.084000111,6.517333031
2013-06-03,287094000,6.507999897,6.172667027
2013-06-04,132841500,6.18333292,6.322667122
2013-06-05,183372000,6.243999958,6.357999802
2013-06-06,142663500,6.349999905,6.489999771
2013-06-07,160674000,6.533332825,6.802667141
2013-06-10,138429000,6.595333099,6.670000076
2013-06-11,110910000,6.545332909,6.297999859
2013-06-12,137890500,6.453332901,6.515333176
2013-06-13,89424000,6.599999905,6.545332909
2013-06-14,98470500,6.666666985,6.686666965
2013-06-17,105993000,6.906667233,6.813333035
2013-06-18,131929500,6.783332825,6.892666817
2013-06-19,128683500,6.803999901,6.978666782
2013-06-20,151597500,6.976666927,6.710000038
2013-06-21,175779000,6.913332939,6.636666775
2013-06-24,106797000,6.43333292,6.765999794
2013-06-25,87730500,6.873332977,6.826666832
2013-06-26,99039000,6.920000076,7.047999859
2013-06-27,131173500,7.116666794,7.283332825
2013-06-28,86229000,7.237999916,7.157332897
2013-07-01,163554000,7.290667057,7.811999798
2013-07-02,180961500,7.883333206,7.854667187
2013-07-03,72100500,7.866666794,7.682666779
2013-07-05,102280500,7.888000011,8.005999565
2013-07-08,117213000,8.091333389,8.107333183
2013-07-09,129049500,8.309332848,8.229999542
2013-07-10,84001500,8.212667465,8.151332855
2013-07-11,112254000,8.325332642,8.373999596
2013-07-12,170160000,8.366666794,8.659999847
2013-07-15,148836000,8.868666649,8.484000206
2013-07-16,485578500,8.41866684,7.269999981
2013-07-17,390435000,7.101333141,8.016667366
2013-07-18,170971500,8.064666748,7.935332775
2013-07-19,88354500,7.900000095,7.978666782
2013-07-22,146967000,7.992667198,8.161999702
2013-07-23,116046000,8.266667366,8.182666779
2013-07-24,103035000,8.298000336,8.113332748
2013-07-25,79264500,8.026666641,8.271332741
2013-07-26,144496500,8.542667389,8.626000404
2013-07-29,145183500,8.621333122,8.974666595
2013-07-30,196905000,8.986666679,8.78266716
2013-07-31,95275500,8.838000298,8.951999664
2013-08-01,79854000,9.0,9.03666687
2013-08-02,94048500,8.97266674,9.199999809
2013-08-05,153010500,9.333999634,9.64533329
2013-08-06,138817500,9.649999619,9.476667404
2013-08-07,273183000,9.45933342,8.948666573
2013-08-08,408702000,10.28999996,10.23200035
2013-08-09,133915500,10.15999985,10.19999981
2013-08-12,223683000,9.961999893,9.825332642
2013-08-13,131233500,9.966667175,9.695332527
2013-08-14,175407000,9.514666557,9.29066658
2013-08-15,152688000,9.095333099,9.311332703
2013-08-16,106621500,9.442000389,9.466667175
2013-08-19,120565500,9.562000275,9.659999847
2013-08-20,96273000,9.909999847,9.972000122
2013-08-21,93994500,10.0,9.857333183
2013-08-22,158886000,9.947999954,10.47333336
2013-08-23,193978500,10.46666718,10.78933334
2013-08-26,362566500,11.01000023,10.94799995
2013-08-27,263503500,10.81999969,11.13399982
2013-08-28,221101500,11.27066708,11.09666729
2013-08-29,141540000,10.94799995,11.07066727
2013-08-30,165426000,11.09133339,11.26666737
2013-09-03,180916500,11.56000042,11.2626667
2013-09-04,172135500,11.31799984,11.37466717
2013-09-05,100279500,11.34000015,11.32866669
2013-09-06,129295500,11.23799992,11.13133335
2013-09-09,215167500,10.87466717,10.71333313
2013-09-10,134517000,10.76333332,11.09133339
2013-09-11,87487500,11.09399986,10.90133286
2013-09-12,92400000,10.9333334,10.99533272
2013-09-13,81018000,10.85133266,11.03600025
2013-09-16,113623500,11.19999981,11.10533333
2013-09-17,82453500,11.00533295,11.08199978
2013-09-18,81595500,11.13799953,11.08133316
2013-09-19,233919000,11.38666725,11.86133289
2013-09-20,201025500,11.92666721,12.22599983
2013-09-23,122601000,12.29866695,12.07400036
2013-09-24,94101000,11.94266701,12.15533257
2013-09-25,123790500,12.2373333,12.34933281
2013-09-26,99216000,12.44666672,12.57600021
2013-09-27,88746000,12.50133324,12.7266674
2013-09-30,133870500,12.60000038,12.89133263
2013-10-01,116338500,12.93066692,12.86666679
2013-10-02,311631000,12.57266712,12.06333256
2013-10-03,357247500,11.67000008,11.5539999
2013-10-04,216210000,11.76000023,12.06533337
2013-10-07,172284000,12.16399956,12.20466709
2013-10-08,206358000,12.29333305,11.64866734
2013-10-09,229747500,11.64866734,11.25199986
2013-10-10,133258500,11.53933334,11.52866745
2013-10-11,124666500,11.51666737,11.91333294
2013-10-14,116544000,11.66666698,11.98133278
2013-10-15,164677500,12.35200024,12.2626667
2013-10-16,123081000,12.32666683,12.2373333
2013-10-17,100575000,12.23600006,12.18666744
2013-10-18,88962000,12.27666664,12.2266674
2013-10-21,172981500,12.21866703,11.50666714
2013-10-22,170800500,11.36666679,11.43599987
2013-10-23,199806000,11.26066685,10.96666718
2013-10-24,162385500,11.0,11.54333305
2013-10-25,113932500,11.61400032,11.31066704
2013-10-28,117625500,11.3453331,10.85733318
2013-10-29,211675500,10.850667,10.96466732
2013-10-30,126027000,10.97533321,10.61466694
2013-10-31,140007000,10.37800026,10.66266727
2013-11-01,107709000,10.86666679,10.8113327
2013-11-04,196806000,11.0,11.68000031
2013-11-05,337006500,12.0,11.78733253
2013-11-06,466075500,10.32066727,10.07733345
2013-11-07,334270500,9.612667084,9.31799984
2013-11-08,337168500,9.098667145,9.196666718
2013-11-11,209964000,9.399999619,9.646666527
2013-11-12,224778000,9.645999908,9.186667442
2013-11-13,189874500,9.389332771,9.246666908
2013-11-14,183055500,9.261333466,9.173333168
2013-11-15,148503000,9.123332977,9.029999733
2013-11-18,347073000,9.017999649,8.105333328
2013-11-19,297243000,7.961999893,8.406000137
2013-11-20,207744000,8.405332565,8.074000359
2013-11-21,178557000,8.192667007,8.140000343
2013-11-22,166450500,8.105333328,8.092000008
2013-11-25,154009500,8.300000191,8.055999756
2013-11-26,208282500,7.958666801,8.033332825
2013-11-27,185514000,8.087332726,8.462667465
2013-11-29,145743000,8.651332855,8.485333443
2013-12-02,116268000,8.423333168,8.277999878
2013-12-03,385236000,8.845333099,9.646666527
2013-12-04,197215500,9.621333122,9.263333321
2013-12-05,139326000,9.343333244,9.365332603
2013-12-06,118644000,9.434000015,9.157333374
2013-12-09,135922500,9.133333206,9.43999958
2013-12-10,161223000,9.336667061,9.479332924
2013-12-11,107067000,9.458666801,9.31000042
2013-12-12,161517000,9.313332558,9.83133316
2013-12-13,158878500,9.869999886,9.843333244
2013-12-16,100129500,9.898667336,9.862667084
2013-12-17,157425000,9.838666916,10.16399956
2013-12-18,173728500,10.149333,9.865332603
2013-12-19,191100000,9.793333054,9.381333351
2013-12-20,111189000,9.438667297,9.549332619
2013-12-23,80782500,9.656666756,9.569999695
2013-12-24,149122500,10.0,10.09399986
2013-12-26,106942500,10.33600044,10.36666679
2013-12-27,81903000,10.35333347,10.07466698
2013-12-30,67012500,10.07466698,10.16266727
2013-12-31,63936000,10.1546669,10.02866745
2014-01-02,92826000,9.986666679,10.00666714
2014-01-03,70425000,10.0,9.970666885
2014-01-06,80416500,10.0,9.800000191
2014-01-07,75511500,9.841333389,9.957332611
2014-01-08,92448000,9.923333168,10.08533287
2014-01-09,80730000,10.16666698,9.83533287
2014-01-10,111691500,9.897333145,9.71466732
2014-01-13,94741500,9.71866703,9.289333344
2014-01-14,414105000,9.366666794,10.75133324
2014-01-15,306984000,11.22999954,10.94200039
2014-01-16,179391000,10.83333302,11.39799976
2014-01-17,138093000,11.34599972,11.33399963
2014-01-21,146020500,11.41600037,11.77866745
2014-01-22,105339000,11.85400009,11.90400028
2014-01-23,118011000,11.81533337,12.10000038
2014-01-24,114964500,11.85666656,11.64000034
2014-01-27,130746000,11.67733288,11.30799961
2014-01-28,91401000,11.4333334,11.8920002
2014-01-29,89032500,11.68666744,11.68200016
2014-01-30,128475000,11.86666679,12.18933296
2014-01-31,97632000,11.92333317,12.09399986
2014-02-03,101473500,12.19266701,11.80733299
2014-02-04,70294500,12.0466671,11.91533279
2014-02-05,109020000,11.88666725,11.62800026
2014-02-06,87624000,11.75333309,11.8920002
2014-02-07,133927500,12.06733322,12.43533325
2014-02-10,194560500,12.62266731,13.10400009
2014-02-11,160648500,13.26466656,13.1079998
2014-02-12,77605500,13.05200005,13.02133274
2014-02-13,120439500,12.88933277,13.30866718
2014-02-14,92370000,13.20666695,13.21533298
2014-02-18,139992000,13.68266678,13.57999992
2014-02-19,242535000,13.57999992,12.90933323
2014-02-20,270034500,14.33399963,13.99800014
2014-02-21,117282000,14.10933304,13.97333336
2014-02-24,124176000,13.91733265,14.51000023
2014-02-25,490225500,15.33333302,16.53333282
2014-02-26,369069000,17.23866653,16.86666679
2014-02-27,269187000,17.41666794,16.83600044
2014-02-28,218847000,16.64333344,16.32066727
2014-03-03,196339500,15.81733322,16.70400047
2014-03-04,131184000,17.23200035,16.9893322
2014-03-05,89035500,17.11466789,16.84399986
2014-03-06,110416500,16.94266701,16.86266708
2014-03-07,117184500,16.86266708,16.41399956
2014-03-10,115921500,16.18000031,15.92266655
2014-03-11,132151500,15.76666737,15.62733269
2014-03-12,146316000,15.4333334,16.09933281
2014-03-13,93544500,16.25266647,15.85266685
2014-03-14,124345500,15.68599987,15.39799976
2014-03-17,88689000,15.66333294,15.59866714
2014-03-18,93634500,15.7966671,16.00266647
2014-03-19,76069500,16.09266663,15.72266674
2014-03-20,57268500,15.74400043,15.66066742
2014-03-21,123253500,15.73466682,15.25933266
2014-03-24,169932000,15.3166666,14.67800045
2014-03-25,117981000,14.94266701,14.6960001
2014-03-26,103609500,14.7966671,14.19733334
2014-03-27,142435500,14.15799999,13.82133293
2014-03-28,145272000,14.18666744,14.15799999
2014-03-31,125700000,14.4333334,13.89666653
2014-04-01,110571000,13.93466663,14.46466732
2014-04-02,161734500,14.66666698,15.35266685
2014-04-03,163855500,15.35333347,15.02666664
2014-04-04,170184000,15.06733322,14.14866734
2014-04-07,147832500,13.72066689,13.83466721
2014-04-08,103339500,14.00333309,14.36400032
2014-04-09,77368500,14.45066738,14.46199989
2014-04-10,108172500,14.45466709,13.61266708
2014-04-11,136008000,13.3739996,13.58533287
2014-04-14,115545000,13.84000015,13.20600033
2014-04-15,204889500,13.27266693,12.92733288
2014-04-16,108033000,13.13333321,13.27400017
2014-04-17,88902000,13.30733299,13.20800018
2014-04-21,78873000,13.13866711,13.62533283
2014-04-22,147070500,13.7573328,14.57600021
2014-04-23,109434000,14.42199993,13.86600018
2014-04-24,82428000,14.0539999,13.85733318
2014-04-25,104950500,13.46666718,13.32333279
2014-04-28,105630000,13.33333302,13.23400021
2014-04-29,86686500,13.21399975,13.79466724
2014-04-30,66609000,13.57333279,13.85933304
2014-05-01,81598500,13.80533314,13.84866714
2014-05-02,61302000,13.90666676,14.06066704
2014-05-05,77205000,13.96533298,14.44066715
2014-05-06,84550500,14.43999958,13.81866741
2014-05-07,152689500,13.97599983,13.42333317
2014-05-08,300849000,12.13333321,11.90600014
2014-05-09,127428000,11.99066734,12.15066719
2014-05-12,105034500,12.25800037,12.3113327
2014-05-13,106458000,12.25066662,12.67733288
2014-05-14,81100500,12.59666729,12.70800018
2014-05-15,90606000,12.66533279,12.57266712
2014-05-16,67315500,12.59666729,12.77066708
2014-05-19,68575500,12.71466732,13.07266712
2014-05-20,83191500,13.12933254,13.02000046
2014-05-21,79281000,13.07866669,13.2966671
2014-05-22,93217500,13.35666656,13.65866661
2014-05-23,60102000,13.63533306,13.81999969
2014-05-27,80116500,13.90133286,14.10400009
2014-05-28,82426500,14.00133324,14.01599979
2014-05-29,55387500,14.03800011,14.01599979
2014-05-30,83716500,14.02000046,13.85133266
2014-06-02,70021500,13.82199955,13.64666653
2014-06-03,57912000,13.56599998,13.66266727
2014-06-04,51411000,13.62333298,13.59933281
2014-06-05,60819000,13.63133335,13.79333305
2014-06-06,46107000,13.98333263,13.87800026
2014-06-09,42085500,13.86333275,13.68733311
2014-06-10,52720500,13.62866688,13.48666668
2014-06-11,59662500,13.4333334,13.63133335
2014-06-12,89905500,13.67333317,13.56799984
2014-06-13,53164500,13.65200043,13.76133347
2014-06-16,198696000,13.7840004,14.97399998
2014-06-17,199573500,14.94066715,15.44466686
2014-06-18,104103000,15.4333334,15.14133263
2014-06-19,131896500,15.25866699,15.18599987
2014-06-20,73558500,15.23466682,15.30599976
2014-06-23,116866500,15.30066681,15.81466675
2014-06-24,121138500,15.93133259,15.5
2014-06-25,87024000,15.53666687,15.79266739
2014-06-26,76821000,15.8113327,15.70666695
2014-06-27,84525000,15.64599991,15.93733311
2014-06-30,72429000,15.97000027,16.00399971
2014-07-01,65041500,16.16399956,15.98133278
2014-07-02,120411000,16.04400063,15.29533291
2014-07-03,77500500,15.41933346,15.28333282
2014-07-07,88405500,15.16666698,14.84399986
2014-07-08,117543000,14.57666683,14.60466671
2014-07-09,61731000,14.75133324,14.87066746
2014-07-10,72958500,14.47866726,14.63066673
2014-07-11,49534500,14.70733261,14.54199982
2014-07-14,108048000,14.66600037,15.11333275
2014-07-15,85777500,15.1153326,14.63866711
2014-07-16,60667500,14.78800011,14.47733307
2014-07-17,69741000,14.41066742,14.35999966
2014-07-18,63805500,14.39666653,14.66800022
2014-07-21,57333000,14.48333263,14.70266724
2014-07-22,40950000,14.81266689,14.63866711
2014-07-23,46249500,14.66733265,14.83266735
2014-07-24,48682500,14.88333321,14.90266705
2014-07-25,46306500,14.84799957,14.9046669
2014-07-28,97714500,14.94999981,14.98799992
2014-07-29,50736000,15.10733318,15.00066662
2014-07-30,73917000,14.79466724,15.26133347
2014-07-31,116236500,15.2840004,14.88666725
2014-08-01,178437000,15.07266712,15.55133343
2014-08-04,89395500,15.62533283,15.90133286
2014-08-05,80829000,15.83133316,15.899333
2014-08-06,138739500,15.92666721,16.5953331
2014-08-07,112183500,16.67466736,16.82600021
2014-08-08,76351500,16.74399948,16.54199982
2014-08-11,121519500,17.03199959,17.28800011
2014-08-12,95734500,17.20533371,17.3306675
2014-08-13,103989000,17.46733284,17.35400009
2014-08-14,61899000,17.49933243,17.42533302
2014-08-15,58018500,17.43199921,17.46733284
2014-08-18,87738000,17.54999924,17.32933235
2014-08-19,80022000,17.25799942,17.11733246
2014-08-20,45418500,16.97800064,17.04733276
2014-08-21,43734000,17.10133362,16.95599937
2014-08-22,42501000,16.96933365,17.1186676
2014-08-25,64771500,17.21266747,17.50333214
2014-08-26,57270000,17.66533279,17.44933319
2014-08-27,44776500,17.56666756,17.54999924
2014-08-28,42673500,17.45933342,17.59066772
2014-08-29,96706500,17.91333389,17.97999954
2014-09-02,147786000,18.36666679,18.94133377
2014-09-03,101584500,19.1779995,18.74600029
2014-09-04,125125500,18.93400002,19.06933212
2014-09-05,167548500,18.83666611,18.49266624
2014-09-08,82524000,18.50799942,18.80733299
2014-09-09,68382000,18.86599922,18.56533241
2014-09-10,56719500,18.63333321,18.73999977
2014-09-11,56491500,18.69733238,18.68733215
2014-09-12,49869000,18.70000076,18.61333275
2014-09-15,246831000,18.29133224,16.92399979
2014-09-16,124501500,17.01000023,17.38266754
2014-09-17,77665500,17.49399948,17.42533302
2014-09-18,55389000,17.55733299,17.58799934
2014-09-19,102163500,17.19933319,17.28800011
2014-09-22,123211500,17.0,16.66866684
2014-09-23,84880500,16.34799957,16.69400024
2014-09-24,56242500,16.74133301,16.8093338
2014-09-25,72513000,16.83466721,16.46333313
2014-09-26,56931000,16.54999924,16.44000053
2014-09-29,72790500,16.26666641,16.35066795
2014-09-30,63574500,16.46133232,16.17866707
2014-10-01,89125500,16.14666748,16.01600075
2014-10-02,134973000,16.68000031,16.76133347
2014-10-03,81094500,16.8706665,17.01399994
2014-10-06,115699500,17.2753334,17.37466621
2014-10-07,67282500,17.23533249,17.30466652
2014-10-08,75826500,17.34000015,17.28533363
2014-10-09,110419500,17.48333359,17.13400078
2014-10-10,193324500,16.3093338,15.79399967
2014-10-13,169030500,15.9046669,14.97266674
2014-10-14,106579500,15.21666718,15.13733292
2014-10-15,137209500,14.66666698,15.31333256
2014-10-16,80989500,14.64799976,15.09000015
2014-10-17,158241000,15.55866718,15.16533279
2014-10-20,52416000,15.11466694,15.36466694
2014-10-21,61954500,15.61800003,15.68933296
2014-10-22,61749000,15.54599953,15.40666676
2014-10-23,52386000,15.64400005,15.68599987
2014-10-24,51949500,15.75133324,15.68266678
2014-10-27,143299500,15.61666679,14.77799988
2014-10-28,157744500,15.30666733,16.18466759
2014-10-29,74437500,16.07533264,15.87333298
2014-10-30,48426000,15.8760004,15.91066742
2014-10-31,56629500,16.1673336,16.11333275
2014-11-03,63057000,16.20000076,16.17266655
2014-11-04,55239000,16.03266716,15.92866707
2014-11-05,135688500,16.06666756,15.39799976
2014-11-06,230320500,15.63266659,16.08133316
2014-11-07,77415000,16.14599991,16.01333237
2014-11-10,68658000,15.94066715,16.12866783
2014-11-11,119232000,16.17000008,16.73866653
2014-11-12,88062000,16.64800072,16.60666656
2014-11-13,93540000,16.70800018,16.78000069
2014-11-14,91516500,16.66666794,17.24533272
2014-11-17,60385500,17.16600037,16.93199921
2014-11-18,67095000,17.05733299,17.18000031
2014-11-19,118777500,16.70733261,16.51600075
2014-11-20,53808000,16.53000069,16.5806675
2014-11-21,112276500,16.81399918,16.18533325
2014-11-24,71845500,16.34666634,16.44799995
2014-11-25,47397000,16.48999977,16.53933334
2014-11-26,29718000,16.55599976,16.56266785
2014-11-28,31795500,16.35666656,16.30133247
2014-12-01,129291000,16.07733345,15.44266701
2014-12-02,88305000,15.63799953,15.42866707
2014-12-03,79615500,15.08333302,15.28666687
2014-12-04,57834000,15.23999977,15.21866703
2014-12-05,90954000,15.24466705,14.91399956
2014-12-08,138384000,14.76933289,14.29066658
2014-12-09,141472500,13.95600033,14.45933342
2014-12-10,109711500,14.2753334,13.98933315
2014-12-11,100416000,14.03533268,13.92533302
2014-12-12,107607000,13.6546669,13.80000019
2014-12-15,78274500,13.95266724,13.60266685
2014-12-16,126391500,13.39266682,13.18733311
2014-12-17,110517000,12.87066746,13.72133255
2014-12-18,112249500,14.15866661,14.55066681
2014-12-19,103657500,14.67933273,14.61933327
2014-12-22,71991000,14.66666698,14.84000015
2014-12-23,67585500,14.92066669,14.73133278
2014-12-24,19983000,14.65133286,14.81733322
2014-12-26,49905000,14.76733303,15.18799973
2014-12-29,42037500,15.12666702,15.04733276
2014-12-30,43548000,14.93266678,14.81533337
2014-12-31,34462500,14.87266731,14.82733345
2015-01-02,71466000,14.8579998,14.62066746
2015-01-05,80527500,14.30333328,14.00599957
2015-01-06,93928500,14.00399971,14.08533287
2015-01-07,44526000,14.22333336,14.06333256
2015-01-08,51637500,14.18733311,14.0413332
2015-01-09,70024500,13.92800045,13.77733326
2015-01-12,89254500,13.53666687,13.48066711
2015-01-13,67159500,13.55466747,13.61666679
2015-01-14,173278500,12.38866711,12.84599972
2015-01-15,78247500,12.9659996,12.7913332
2015-01-16,54048000,12.71333313,12.87133312
2015-01-20,67548000,12.92466736,12.79533291
2015-01-21,62295000,12.63666725,13.10466671
2015-01-22,61753500,13.13333321,13.44133282
2015-01-23,51579000,13.35266685,13.41933346
2015-01-26,48517500,13.45533276,13.77000046
2015-01-27,41715000,13.62800026,13.73200035
2015-01-28,47244000,13.74066734,13.2913332
2015-01-29,53221500,13.4046669,13.68000031
2015-01-30,45105000,13.59733295,13.57333279
2015-02-02,62238000,13.59799957,14.06266689
2015-02-03,72393000,14.21466732,14.55733299
2015-02-04,49581000,14.55266666,14.56999969
2015-02-05,52843500,14.65866661,14.73266697
2015-02-06,48658500,14.80000019,14.49066734
2015-02-09,52086000,14.35866737,14.49866676
2015-02-10,80857500,14.50333309,14.41933346
2015-02-11,146536500,14.14733315,14.18666744
2015-02-12,234744000,12.9046669,13.5253334
2015-02-13,92865000,13.52666664,13.58466721
2015-02-17,59694000,13.71333313,13.62333298
2015-02-18,40704000,13.61133289,13.63066673
2015-02-19,77311500,13.66666698,14.11400032
2015-02-20,89731500,14.05200005,14.47399998
2015-02-23,127497000,14.37733269,13.82266712
2015-02-24,99054000,13.81933308,13.60733318
2015-02-25,58642500,13.66266727,13.58399963
2015-02-26,97093500,13.60000038,13.81266689
2015-02-27,58231500,13.79333305,13.55599976
2015-03-02,118831500,13.51333332,13.15533257
2015-03-03,66484500,13.12066746,13.3039999
2015-03-04,63330000,13.28333282,13.49600029
2015-03-05,73155000,13.5233326,13.37533283
2015-03-06,100686000,13.2806673,12.92533302
2015-03-09,101050500,12.95933342,12.72533321
2015-03-10,83695500,12.56400013,12.68799973
2015-03-11,74623500,12.74333286,12.91600037
2015-03-12,62239500,12.91666698,12.73799992
2015-03-13,81514500,12.59666729,12.57866669
2015-03-16,84432000,12.80000019,13.0466671
2015-03-17,73411500,13.02866745,12.98200035
2015-03-18,72313500,12.99733257,13.38066673
2015-03-19,127128000,13.46666718,13.04333305
2015-03-20,64042500,13.16333294,13.20533276
2015-03-23,39474000,13.23333263,13.30866718
2015-03-24,54748500,13.4386673,13.44799995
2015-03-25,85956000,13.21800041,12.9533329
2015-03-26,61920000,12.92800045,12.69400024
2015-03-27,129073500,12.60466671,12.33333302
2015-03-30,151342500,12.39000034,12.70466709
2015-03-31,75399000,12.90200043,12.58466721
2015-04-01,56919000,12.57999992,12.50599957
2015-04-02,75156000,12.68200016,12.73333263
2015-04-06,186837000,13.19999981,13.53999996
2015-04-07,65218500,13.50066662,13.55000019
2015-04-08,94546500,13.88000011,13.84466743
2015-04-09,57003000,13.89533329,14.00599957
2015-04-10,61015500,13.98999977,14.06000042
2015-04-13,56373000,14.02933311,13.98533344
2015-04-14,45390000,13.9046669,13.83066654
2015-04-15,29286000,13.83066654,13.85533333
2015-04-16,24886500,13.84666729,13.77999973
2015-04-17,37048500,13.66600037,13.78600025
2015-04-20,38389500,13.78533268,13.68466663
2015-04-21,51487500,13.72000027,13.96066666
2015-04-22,117945000,14.16666698,14.62933254
2015-04-23,66168000,14.55133343,14.57333279
2015-04-24,36417000,14.69999981,14.56200027
2015-04-27,175089000,14.83733273,15.43666744
2015-04-28,91281000,15.64999962,15.3653326
2015-04-29,59041500,15.33666706,15.49666691
2015-04-30,58678500,15.35933304,15.06999969
